 energy, unc, intensity %, unc,daughter level energy  [keV],end level energy  [keV],X-ray, shell,multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy  [keV] , unc, jp, half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc,isospin,magnetic dipole [mu N], unc,electric quadrupole [b] , unc,Q , unc, Z,N, symbol ,Extraction date
641.68,0.05,26,0.8,3121.56,2479.896,,,M1(+E2),,,0.00351, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
648.58,0.08,0.39,0.1,3525.22,2876.754,,,M1+E2,+0.20,+10-12,0.00357, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
657.75,0.01,98,3,657.755,0,,,E2,,,0.00314, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
677.6,0.5,4.5,0.5,2220.024,1542.424,,,M1+E2,-0.34,2,0.00320, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
687.0091,0.0018,0.125,0.02,2162.781,1475.77,,,M1+E2,-1.69,+2-4,0.00289, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
706.67, ,0.128,0.002,2926.709,2220.024,,,M1+E2,-1.15,+5-6,0.00275, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
707.4,0.02,29.5,1.1,3187.30,2479.896,,,E2,,,0.00260, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
708.12, ,1.64,0.17,2250.478,1542.424,,,M1+E2,-0.14,3,0.00291, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
744.26,0.03,1.97,0.11,2220.024,1475.77,,,E2,,,0.00229, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
759.87,0.06,3.15,0.12,3239.517,2479.896,,,M1+E2,+0.29,10,0.00245, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
763.93, ,0.167,0.003,2926.709,2162.781,,,E2,,,0.00215, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
774.71,0.07,0.041,0.021,2250.478,1475.77,,,E2,,,0.00207, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
795.42,0.03,0.32,0.03,3275.32,2479.896,,,E2,,,0.00194, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
795.42,0.03,0.32,0.03, , ,,, ,,, , ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
818.016,0.012,2.26,0.11,1475.770,657.755,,,M1+E2,-1.36,6,0.00191, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
844.667,0.013,3.24,0.12,3064.68,2220.024,,,E2,,,1.68E-3, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
871.08,0.05,0.31,0.04,3121.56,2250.478,,,[E2],,,1.56E-3, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
884.667,0.013,93,3,1542.424,657.755,,,E2,,,1.51E-3, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
901.53,0.05,1.97,0.11,3121.56,2220.024,,,[E2],,,1.44E-3, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
937.478,0.013,68.4,1.9,2479.896,1542.424,,,E2,,,1.32E-3, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
997.16,0.04,10.5,0.3,2539.632,1542.424,,,E1(+M2),-0.03,5,4.91E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1018.87, ,0.295,0.006,2561.261,1542.424,,,M1+E2,-0.6,4,0.00123, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1019.48,0.01,0.688,0.013,3239.517,2220.024,,,[E2],,,1.09E-3, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1045.24,0.09,0.81,0.04,3525.22,2479.896,,,M1(+E2),+0.3,3,0.00119, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1085.52,0.04,1.37,0.06,2561.261,1475.77,,,E2,,,9.52E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1117.36,0.02,4.23,0.13,2659.792,1542.424,,,E1,,,4.01E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1125.67,0.03,0.2,0.1,1783.45,657.755,,,M1+E2,+0.28,4,1.01E-3, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1163.28,0.07,0.29,0.1, , ,,, ,,, , ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1305.11,0.09,0.34,0.03,3525.22,2220.024,,,[E2],,,6.70E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1334.14,0.06,0.98,0.1,2876.754,1542.424,,,E2,,,6.48E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1384.39,0.17,0.187,0.01,2926.709,1542.424,,,M1+E2,-0.44,1,6.82E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1421.04,0.04,0.46,0.06,2078.80,657.755,,,E1(+M2),+0.01,8,4.32E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1475.76,0.03,1.25,0.07,1475.770,0,,,E2,,,5.77E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1505,0.02,0.26,0.04,2162.781,657.755,,,M1+E2,-1.27,3,5.90E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1521.66,0.2,0.17,0.03,3064.68,1542.424,,,[E2],,,5.64E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1562.26,0.04,0.5,0.03,2220.024,657.755,,,E2,,,5.56E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1579.07,0.12,0.26,0.06,3121.56,1542.424,,,[E2],,,5.53E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1592.69,0.12,0.15,0.07,2250.478,657.755,,,E2,,,5.51E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1629.65, ,0.462,0.009,2287.4,657.755,,,M1+E2,+0.06,3,5.87E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1697.77,0.25,0.256,0.011,3239.517,1542.424,,,[E2],,,5.45E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1783.5,0.05,0.07,0.03,1783.45,0,,,E2,,,5.49E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1802.39,0.07,0.62,0.09, , ,,, ,,, , ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1903.36,0.12,0.29,0.04,2561.261,657.755,,,E2,,,5.65E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
1982.77,0.18,0.383,0.012,3525.22,1542.424,,,[E2],,,5.80E-4, ,49,61,In,0, ,7+, ,4.92,8,h,17712,288,EC+B+,100, , ,4.713, ,1, ,3878,12,48,62,Cd,
,2021-04-26
184.4,0.2,0.22,0.05,3101.90,2917.6,,,[M1 E2],,,0.0856, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
255.4,0.3,0.0117,0.002,1731.33,1475.775,,,E2,,,0.0556, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
258.3,0.1, , ,1731.33,1473.07,,,E0,,, , ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
295.3,0.3,0.039,0.006,2078.58,1783.537,,,E2,,,0.0342, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
295.42,0.18,0.017,0.003,2078.84,1783.537,,,(E1),,,0.00805, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
305.8,0.2,0.34,0.11,2787.24,2481.606,,,[M1],,,0.0227, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
310.4,0.6,0.03,0.014,1783.537,1473.07,,,[E2],,,0.0290, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
338.24,0.11,0.024,0.004, , ,,, ,,, , ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
416.5,0.11,0.026,0.004, , ,,, ,,, , ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
548.4,0.2,0.0047,0.0007,2331.99,1783.537,,,[E2],,,0.00512, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
602.9,0.3,0.068,0.011,2078.84,1475.775,,,E1(+M2),-0.14,22,0.0016, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
605.4,0.3, , ,2078.58,1473.07,,,E0,,, , ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
620.3553,0.0017,0.022,0.006,2162.80,1542.44,,,M1+E2,-0.50,5,0.00391, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
624.47,0.09, , ,2355.81,1731.33,,,E2,,,0.00360, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
651.3,0.5,0.0085,0.0011,2433.09,1783.537,,, ,,, , ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
657.75,0.05,97.74,0.07,657.792,0,,,E2,,,0.00314, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
686.92,0.09,0.053,0.015,2162.80,1475.775,,,M1+E2,-1.69,+2-4,0.00289, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
746.19,0.17, , ,2477.40,1731.33,,,E2,,,0.00227, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
790.81,0.18,0.018,0.003,3078.38,2287.44,,,[M1],,,0.00226, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
815.31,0.04,0.297,0.013,1473.07,657.792,,,E2,,,0.00183, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
818.05,0.03,0.87,0.11,1475.775,657.792,,,M1+E2,-1.36,6,0.00191, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
884.7,0.04,0.16,0.08,1542.44,657.792,,,E2,,,1.51E-3, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
890.7,0.5,0.0023,0.0004,2433.09,1542.44,,,[M1],,,1.72E-3, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
957.3,0.18,0.029,0.005,2433.09,1475.775,,,M1+E2,-0.9,7,0.00137, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
958.56,0.05,0.067,0.005,3314.44,2355.81,,,[M1],,,1.46E-3, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1001.71,0.06,0.049,0.005,2477.40,1475.775,,,[M1],,,1.32E-3, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1023.05,0.05,0.063,0.012,3101.90,2078.84,,,[E1],,,4.65E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1030,0.5,0.107,0.0024,3193.43,2162.8,,,[M1],,,1.24E-3, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1073.55,0.04,0.104,0.005,1731.33,657.792,,,E2,,,9.75E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1085.57,0.04,0.038,0.012,2869.17,1783.537,,,E2+M1,,,1.11E-3, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1090.83,0.1,0.0591,0.0017,2633.06,1542.44,,,[E2],,,9.42E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1125.77,0.03,1.04,0.06,1783.537,657.792,,,M1+E2,+0.28,4,1.01E-3, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1151.7,0.06,0.049,0.004,3314.44,2162.8,,,[M1],,,9.76E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1157.24,0.17, , ,2633.06,1475.775,,,[M1],,,9.66E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1235.67,0.04,0.29,0.008,3314.44,2078.84,,,[E1],,,3.84E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1314.25,0.1,0.041,0.003,2787.24,1473.07,,,[E2],,,6.63E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1344.88,0.15,0.019,0.004,3128.41,1783.537,,,[M1],,,7.27E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1387.22,0.07,0.032,0.004, , ,,, ,,, , ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1393.63,0.07,0.053,0.004,2869.17,1475.775,,,[M1],,,6.88E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1410.08,0.08,0.032,0.004,3193.43,1783.537,,,[M1],,,6.76E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1421.1,0.04,0.45,0.07,2078.84,657.792,,,E1(+M2),+0.01,8,4.32E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1473.1,1.1, , ,1473.07,0,,,E0,,, , ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1475.76,0.03,0.48,0.06,1475.775,0,,,E2,,,5.77E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1505.03,0.04,0.11,0.03,2162.80,657.792,,,M1+E2,-1.27,3,5.90E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1555.76,0.21,0.013,0.004,3634.68,2078.84,,, ,,, , ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1583.18,0.2,0.013,0.005,3314.44,1731.33,,,[E2],,,5.52E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1602.57,0.04,0.12,0.004,3078.38,1475.775,,,[M1],,,5.93E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1626.17,0.06,0.054,0.004,3101.90,1475.775,,,[M1],,,5.87E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1629.62,0.05,0.083,0.005,2287.44,657.792,,,M1(+E2),+0.06,3,5.87E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1652.7,0.09,0.027,0.003,3128.41,1475.775,,,[M1],,,5.82E-4, ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
1666.23,0.07,0.041,0.003,3208.69,1542.44,,, ,,, , ,49,61,In,62.08,0.04,2+, ,69.1,5,m,4146,30,EC+B+,100, , ,4.365, ,0.35, ,3878,12,48,62,Cd,
,2021-04-26
