 mean energy, unc, intensity beta %, unc, start level energy,max energy, unc, log ft, unc, transition type, parent Z, N, symbol, parent energy , unc, jp, half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc,Q , unc, Z,N, symbol 
389,0.4,100,0,0.0,1161.5,1.5,8, ,1NU,83,127,Bi,0, ,1-, ,5.012,5,d,433036.8,432,B-,100, , ,-0.04451, ,0.136, ,1161.2,0.8,84,126,Po,

