,Energy,Detector,Nuclide,is_InCas,Daughter,x100mm,dx100mm,x13mm,dx13mm,z,dz,sim_z
101,1299.142,B0,152Eu,1,152Gd,0.001421518463326,1.01877914010815e-05,0.006020732253175,7.26279044520051e-05,1.13968600667192,0.0230818600392774,1.03351
102,1299.142,B1,152Eu,1,152Gd,0.001349260901558,9.71347924893175e-06,0.00578723011453,7.04510905547035e-05,1.11579879059745,0.0226869715755511,1.06174
103,1299.142,B2,152Eu,1,152Gd,0.001325374704208,9.58084865636764e-06,0.005614083810096,6.95968870165027e-05,1.17868195932602,0.0241360779736306,1.06681
104,1299.142,B3,152Eu,1,152Gd,0.001369091075475,9.85585611696499e-06,0.005879777455693,7.13411349863344e-05,1.19938045308971,0.0243549237310977,1.03196
105,1408.013,A0,152Eu,1,152Sm,0.001167791670082,6.27806163315545e-06,0.005585454394835,3.36640540186238e-05,NA,NA,1.09818
106,1408.013,A1,152Eu,1,152Sm,0.001306917235517,7.01257575716007e-06,0.006161207186582,3.66708512562652e-05,1.15001844213359,0.0191547247635719,1.08505
107,1408.013,A2,152Eu,1,152Sm,0.001158309852253,6.22773328062394e-06,0.005620990839529,3.3794941196515e-05,1.11634971147349,0.0186275751772354,1.06563
108,1408.013,A3,152Eu,1,152Sm,0.001200108924487,6.44886011137877e-06,0.005944435100207,3.56001572124407e-05,1.02696134583966,0.0171258455726205,1.08491
109,1408.013,B0,152Eu,1,152Sm,0.001332143980164,7.14462525029031e-06,0.005691409816335,3.39995698461477e-05,1.12983060103818,0.0188295465406287,1.06726
110,1408.013,B1,152Eu,1,152Sm,0.001265810270142,6.79402564402295e-06,0.005436856510969,3.26349716378609e-05,1.11424692871269,0.0185857843737101,1.08417
111,1408.013,B2,152Eu,1,152Sm,0.001241806754975,6.66738195249568e-06,0.005368248519011,3.22680935231218e-05,1.15493689565416,0.0192682849349806,1.07392
112,1408.013,B3,152Eu,1,152Sm,0.001287967941072,6.91111445754491e-06,0.005631777201134,3.36782165086731e-05,1.17799949328949,0.0196361388378034,1.1102
